Sample_ID_IfH,Organism_Code,tobramycin,nitrofurantoin,cefuroxime,ciprofloxacin,cefazolin,ceftazidime,ampicillin-sulbactam,ceftriaxone,levofloxacin,aztreonam,piperacillin-tazobactam,gentamicin,Imipenem,meropenem,amikacin,cefepime,trimethoprim-sulfamethoxazole,ampicillin,amoxicillin-clavulanic acid,ertapenem,cefotaxime,tigecycline,fosfomycin,norfloxacin,ticarcillin-clavulanic acid,trimethoprim,colistin
573.13868,EKP,R,,R,R,R,S,R,R,R,S,S,S,S,S,S,S,R,R,,,,,,,,,
573.13387,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.12878,EKP,S,,,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14346,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.1443,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13565,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14149,EKP,R,,R,R,R,R,R,R,R,S,R,R,S,S,S,,R,R,,,,,,,,,
573.13732,EKP,R,,R,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14089,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13196,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14485,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.12943,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.13955,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,,S,R,,,,,,,,,
573.13445,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.13353,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.14173,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,R,,,,,,,,,
573.13574,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14412,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13516,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,,R,R,,,,,,,,,
573.12937,EKP,S,,,S,R,S,R,S,S,S,R,S,S,S,S,S,S,R,,,,,,,,,
573.13703,EKP,R,,R,R,R,R,R,R,S,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.14378,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,,,,,,,,,
573.14465,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14456,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14415,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13859,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13916,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14389,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14452,EKP,S,,R,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,,,,,,,,,
573.14114,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.14249,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14244,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14227,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14385,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.13396,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13005,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,R,,,,,,,,,
573.12887,EKP,R,,,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.13425,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.12984,EKP,S,,R,R,S,S,R,S,S,S,R,S,S,S,S,S,R,R,,,,,,,,,
573.13395,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.14226,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13182,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,,,,,,,,,
573.1428,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13941,EKP,S,,R,R,R,S,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.1385,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.14004,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13137,EKP,S,,S,S,R,R,R,S,S,S,R,S,S,S,S,S,R,R,,,,,,,,,
573.1354,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,,,,,,,,,
573.12927,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.13264,EKP,S,,R,R,R,R,R,R,R,S,R,S,S,S,S,S,R,R,,,,,,,,,
573.14251,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.14292,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14479,EKP,R,,R,R,R,S,R,R,S,S,S,R,S,S,S,S,R,R,,,,,,,,,
573.13404,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13023,EKP,R,,,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.13466,EKP,R,,R,R,R,S,R,S,R,S,R,R,S,S,S,R,R,R,,,,,,,,,
573.13121,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14525,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.1442,EKP,R,,R,R,R,R,R,R,S,S,R,R,S,S,S,S,S,R,,,,,,,,,
573.1427,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,,,,,,,,,
573.13326,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14405,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14369,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,S,R,,,,,,,,,
573.14488,EKP,S,,R,R,R,R,R,R,R,,S,S,S,S,S,S,S,R,,,,,,,,,
573.14205,EKP,R,,R,R,R,S,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13676,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13794,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13915,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,R,,,,,,,,,
573.13627,EKP,S,,S,S,R,R,S,R,S,R,S,S,S,S,S,S,S,R,,,,,,,,,
573.14486,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,,,,,,,,,
573.1407,EKP,S,,R,R,R,R,R,R,S,R,S,S,S,S,S,S,R,R,,,,,,,,,
573.13667,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13722,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,,R,R,,,,,,,,,
573.14477,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.13632,EKP,R,,R,R,R,R,R,R,R,S,R,S,S,S,R,,S,R,,,,,,,,,
573.13347,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,,,,,,,,,
573.13222,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13323,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,S,R,,,,,,,,,
573.13557,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,,,,,,,,,
573.13771,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,,,,,,,,,
573.13946,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.12971,EKP,R,,,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13648,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,,,,,,,,,
573.13914,EKP,S,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.13165,EKP,R,,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14082,EKP,R,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.14417,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14228,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.1345,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.13977,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,R,S,S,R,,,,,,,,,
573.13815,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14233,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.14324,EKP,R,,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.13549,EKP,R,,R,R,R,S,R,S,R,S,R,R,S,S,S,R,R,R,,,,,,,,,
573.1393,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13826,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13428,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.13372,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14199,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13369,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
