Sample_ID_IfH,Organism_Code,tobramycin,nitrofurantoin,cefuroxime,ciprofloxacin,cefazolin,ceftazidime,ampicillin-sulbactam,ceftriaxone,levofloxacin,aztreonam,piperacillin-tazobactam,gentamicin,Imipenem,meropenem,amikacin,cefepime,trimethoprim-sulfamethoxazole,ampicillin,amoxicillin-clavulanic acid,ertapenem,cefotaxime,tigecycline,fosfomycin,norfloxacin,ticarcillin-clavulanic acid,trimethoprim,colistin
573.13588,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13815,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14168,EKP,S,,R,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,,,,,,,,,
573.13823,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13082,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13704,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14411,EKP,S,,R,S,R,S,R,R,S,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.14137,EKP,R,,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,,,,,,,,,
573.14367,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,,,,,,,,,
573.13919,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13097,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,,,,,,,,,
573.13302,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14464,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.12965,EKP,S,,S,S,R,S,R,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.13667,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13619,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,,,,,,,,,
573.13784,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14272,EKP,R,,R,R,S,S,R,S,R,S,R,R,S,S,S,S,R,R,,,,,,,,,
573.14368,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14355,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13594,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.12955,EKP,S,,S,S,R,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.14129,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13848,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14235,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13716,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13411,EKP,S,,R,S,R,R,R,R,S,R,S,S,S,S,S,R,S,R,,,,,,,,,
573.12923,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.13781,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,S,R,R,,,,,,,,,
573.1362,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13927,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,,,,,,,,,
573.14354,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13709,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.13869,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13585,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.14028,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.13601,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.14274,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14369,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,S,R,,,,,,,,,
573.14042,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14356,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13607,EKP,S,,R,R,R,R,R,R,R,R,S,S,S,S,S,,R,R,,,,,,,,,
573.13321,EKP,R,,R,R,R,R,R,S,R,R,S,R,S,S,S,S,R,R,,,,,,,,,
573.13171,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.12883,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.12938,EKP,R,,,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13527,EKP,R,,R,S,R,R,R,R,S,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.12945,EKP,R,,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,,,,,,,,,
573.13452,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13554,EKP,R,,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13313,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,,,,,,,,,
573.13647,EKP,S,,R,R,R,R,R,R,R,R,S,S,S,S,S,S,R,R,,,,,,,,,
573.14409,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,,,,,,,,,
573.13422,EKP,S,,R,S,R,R,R,R,S,R,R,S,S,S,S,S,S,R,,,,,,,,,
573.12979,EKP,R,,,S,R,R,R,R,S,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.14455,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13394,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13638,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14111,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14327,EKP,R,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.13796,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.13761,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13477,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.14435,EKP,S,,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.1349,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.13006,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,R,,,,,,,,,
573.1386,EKP,S,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,S,R,,,,,,,,,
573.13057,EKP,S,,S,S,R,R,R,S,S,S,R,S,S,S,S,S,S,R,,,,,,,,,
573.14114,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.13363,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14479,EKP,R,,R,R,R,S,R,R,S,S,S,R,S,S,S,S,R,R,,,,,,,,,
573.13016,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13359,EKP,S,,R,R,R,R,R,R,S,R,S,S,S,S,S,S,R,R,,,,,,,,,
573.14197,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,,R,R,,,,,,,,,
573.13281,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.13159,EKP,R,,R,R,R,R,R,R,R,S,R,R,S,S,R,S,R,R,,,,,,,,,
573.12987,EKP,R,,,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.12912,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.13777,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13858,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13718,EKP,R,,R,R,R,R,R,R,R,S,R,R,S,S,S,R,S,R,,,,,,,,,
573.13052,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.13505,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,,,,,,,,,
573.13166,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14461,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,,R,R,,,,,,,,,
573.1392,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,S,R,,,,,,,,,
573.13631,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13829,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,,,,,,,,,
573.13804,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,,,,,,,,,
573.13381,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.13018,EKP,S,,,R,R,R,R,R,R,R,S,S,S,S,S,R,S,R,,,,,,,,,
573.13482,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.14238,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13571,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.13805,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14094,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.13541,EKP,R,,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,R,,,,,,,,,
573.13264,EKP,S,,R,R,R,R,R,R,R,S,R,S,S,S,S,S,R,R,,,,,,,,,
573.1395,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13961,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,,R,R,,,,,,,,,
573.14489,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,,,,,,,,,
573.13005,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,R,,,,,,,,,
573.13474,EKP,R,,R,R,R,S,R,S,R,S,R,R,S,S,R,R,R,R,,,,,,,,,
573.13895,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,,,,,,,,,
573.1358,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13195,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,,,,,,,,,
573.1356,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14459,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13519,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13679,EKP,S,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.13522,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,,,,,,,,,
573.13526,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13643,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13107,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13498,EKP,S,,R,S,R,R,R,R,S,R,R,S,S,S,S,S,S,R,,,,,,,,,
573.14422,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,,,,,,,,,
573.13946,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.13692,EKP,R,,R,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,,,,,,,,,
573.13163,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.14547,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.14386,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.13721,EKP,R,,R,R,R,R,R,R,R,S,R,S,R,S,R,R,R,R,,,,,,,,,
573.13912,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,,,,,,,,,
573.13911,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14101,EKP,R,,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,R,,,,,,,,,
573.12858,EKP,R,,,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13211,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13456,EKP,S,,S,S,R,R,R,S,S,S,R,S,S,S,S,S,S,R,,,,,,,,,
573.14073,EKP,S,,R,S,R,S,R,S,S,S,R,S,S,S,S,S,R,R,,,,,,,,,
573.14128,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.14471,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,,,,,,,,,
573.14485,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.12941,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,,,,,,,,,
573.13292,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.13492,EKP,R,,R,R,R,S,R,R,S,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.14037,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14493,EKP,S,,S,S,R,S,R,S,S,S,R,S,S,S,S,S,S,R,,,,,,,,,
573.13073,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13392,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14196,EKP,S,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,S,R,,,,,,,,,
573.13282,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13444,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.1404,EKP,R,,R,R,R,R,R,R,R,,R,S,R,S,R,S,R,R,,,,,,,,,
573.13739,EKP,S,,S,S,R,R,R,S,S,S,R,S,S,S,S,S,S,R,,,,,,,,,
573.13255,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13449,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.12894,EKP,R,,,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,,,,,,,,,
573.13506,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13752,EKP,S,,R,S,R,R,R,R,S,R,R,S,S,S,R,R,R,R,,,,,,,,,
573.14515,EKP,R,,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13986,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13277,EKP,S,,R,R,R,R,R,R,S,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.13247,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,,,,,,,,,
573.13403,EKP,S,,R,R,R,R,R,R,S,R,R,S,R,S,S,R,R,R,,,,,,,,,
573.13388,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13982,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,,R,R,,,,,,,,,
573.13979,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,,,,,,,,,
573.13922,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13362,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13274,EKP,S,,R,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,,,,,,,,,
573.13029,EKP,S,,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,R,,,,,,,,,
573.13935,EKP,R,,R,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13476,EKP,R,,R,R,R,S,R,S,R,S,R,R,S,S,R,R,R,R,,,,,,,,,
573.13236,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,,,,,,,,,
573.13079,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14048,EKP,S,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.1446,EKP,S,,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,,,,,,,,,
573.13471,EKP,R,,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.1396,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13054,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13937,EKP,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,,,,,,,,,
573.13122,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13508,EKP,S,,S,S,R,S,R,S,S,S,R,S,S,S,S,S,S,R,,,,,,,,,
573.13732,EKP,R,,R,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.14429,EKP,R,,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13574,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14265,EKP,R,,R,R,R,S,R,S,R,S,R,R,S,S,R,S,R,R,,,,,,,,,
573.12874,EKP,R,,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,,,,,,,,,
573.13483,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,,,,,,,,,
573.13349,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.14395,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,,,,,,,,,
573.1435,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,,,,,,,,,
573.13402,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,S,S,R,,,,,,,,,
573.14195,EKP,S,,R,R,R,R,R,R,R,,R,S,S,S,S,S,R,R,,,,,,,,,
573.14058,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.14383,EKP,S,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,,,,,,,,,
573.14175,EKP,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,,,,,,,
573.13458,EKP,R,,R,R,R,R,R,R,R,R,R,R,S,S,S,,R,R,,,,,,,,,
573.13309,EKP,R,,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,,,,,,,,,
573.13376,EKP,R,,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,,,,,,,,,
573.13051,EKP,R,,R,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,,,,,,,,,
573.1357,EKP,R,,S,R,R,R,S,S,S,R,S,R,S,S,S,S,S,R,,,,,,,,,
